7.3158e+05,2.2557,0.71,2.6941,1.42,3.0864,1.8421,3.4347,2.1014,3.7432,2.2689,4.0159,2.3825,4.2561,2.4634,4.467,2.5238
7.3256e+05,3.8664,1.0569,3.8728,1.2115,3.897,1.3368,3.9398,1.4383,3.9966,1.5196,4.0616,1.5845,4.1297,1.6368,4.197,1.6794
7.3257e+05,3.9649,1.1175,3.9865,1.2862,4.0226,1.4187,4.0742,1.5221,4.1375,1.6022,4.2073,1.665,4.2791,1.7147,4.3492,1.755
7.3258e+05,4.0098,1.1404,4.014,1.3173,4.0362,1.4486,4.0774,1.5456,4.1329,1.6181,4.1966,1.6735,4.2633,1.7169,4.3288,1.7518
7.3258e+05,4.1174,1.1848,4.1411,1.3654,4.1823,1.4933,4.2299,1.584,4.2788,1.6501,4.3266,1.7001,4.3721,1.7391,4.4146,1.7702
7.3259e+05,4.1817,1.363,4.1783,1.5333,4.1913,1.6486,4.2224,1.7282,4.2672,1.7857,4.32,1.8289,4.3756,1.8625,4.4304,1.8894
7.326e+05,4.2758,1.4038,4.286,1.5737,4.3074,1.6976,4.3432,1.789,4.3908,1.8572,4.4457,1.9086,4.5037,1.9478,4.5612,1.9778
7.3261e+05,4.218,1.4036,4.2187,1.5604,4.2328,1.6686,4.2626,1.7458,4.305,1.8026,4.3558,1.8457,4.4107,1.8792,4.4661,1.9058
7.3261e+05,4.4035,1.5795,4.4043,1.7196,4.4185,1.8152,4.4495,1.8825,4.4937,1.9314,4.546,1.9678,4.6014,1.9956,4.6562,2.0172
7.3262e+05,4.4795,1.7217,4.487,1.8252,4.5123,1.899,4.5536,1.9529,4.6047,1.9931,4.6599,2.0238,4.7148,2.0476,4.7667,2.0665
7.3263e+05,4.3987,1.8889,4.4279,1.9379,4.4668,1.9779,4.5084,2.0103,4.5497,2.0362,4.5894,2.0568,4.6269,2.0728,4.6618,2.0849
7.3263e+05,4.37,2.0043,4.3614,1.9974,4.3708,2.0091,4.3984,2.0303,4.4398,2.0553,4.4899,2.0801,4.5437,2.1026,4.5975,2.1215
7.3264e+05,4.2865,1.9424,4.273,1.9294,4.2835,1.9469,4.316,1.9798,4.3647,2.0189,4.4228,2.0582,4.4848,2.0941,4.5464,2.1248
7.3265e+05,4.3983,2.069,4.3863,2.0404,4.3943,2.0488,4.4224,2.0738,4.4655,2.104,4.5178,2.1333,4.574,2.1586,4.63,2.1787
7.3266e+05,4.4005,2.1406,4.3924,2.0997,4.4012,2.0942,4.4282,2.1088,4.4694,2.1331,4.5196,2.1604,4.5738,2.1868,4.6281,2.2096
7.3266e+05,4.3269,2.1306,4.3125,2.0607,4.3174,2.0394,4.3415,2.0454,4.3802,2.065,4.4281,2.0896,4.4804,2.1138,4.5331,2.1347
7.3267e+05,4.2982,2.1413,4.2663,2.0591,4.2586,2.0303,4.2738,2.0305,4.3058,2.0445,4.3481,2.0631,4.3954,2.0807,4.4434,2.0945
7.3268e+05,4.3389,2.1024,4.3066,2.0322,4.2946,2.0137,4.3026,2.0206,4.3262,2.0379,4.3604,2.057,4.4004,2.0736,4.4422,2.0855
7.3268e+05,4.2842,1.9984,4.2624,1.9623,4.263,1.9624,4.2814,1.9808,4.3126,2.0064,4.3521,2.0326,4.3957,2.0559,4.4405,2.0744
7.3269e+05,4.2607,1.9164,4.2404,1.8873,4.2439,1.8861,4.2641,1.9009,4.2955,1.9234,4.3334,1.9483,4.3744,1.9722,4.4157,1.9929
7.327e+05,4.2899,1.8123,4.2667,1.8055,4.2663,1.8158,4.2831,1.8358,4.3115,1.8605,4.3471,1.8862,4.3863,1.9105,4.4262,1.9319
7.327e+05,4.4363,1.8713,4.4162,1.8812,4.416,1.9033,4.432,1.9313,4.4601,1.9611,4.496,1.9897,4.5361,2.0154,4.5773,2.0369
7.3271e+05,4.5241,1.8682,4.4949,1.8907,4.4808,1.916,4.4809,1.941,4.4925,1.9639,4.5124,1.9833,4.5374,1.9985,4.565,2.0092
7.3272e+05,4.6183,1.9685,4.5868,1.9941,4.5703,2.0192,4.5682,2.0417,4.5779,2.0602,4.5961,2.0741,4.6194,2.0833,4.6452,2.0878
7.3272e+05,4.5773,1.8688,4.5418,1.9125,4.5217,1.9502,4.5168,1.9814,4.5244,2.0062,4.541,2.0247,4.5633,2.0373,4.5883,2.0444
7.3273e+05,4.6526,1.8068,4.6149,1.8625,4.5901,1.9093,4.579,1.9476,4.5799,1.9778,4.5897,2.0005,4.6054,2.0165,4.6242,2.0264
7.3274e+05,4.6906,1.8019,4.6703,1.8715,4.662,1.9292,4.6651,1.976,4.6772,2.0129,4.6958,2.041,4.7181,2.0613,4.7419,2.0746
7.3275e+05,4.731,2.0421,4.713,2.0865,4.7083,2.1256,4.7163,2.1588,4.7346,2.1857,4.7599,2.2065,4.7891,2.2213,4.8193,2.2306
7.3275e+05,4.5785,1.89,4.566,1.9484,4.5743,2.0015,4.5968,2.0482,4.6285,2.088,4.6653,2.1208,4.704,2.1466,4.7422,2.1659
7.3276e+05,4.6301,2.0194,4.6067,2.0578,4.6017,2.094,4.6116,2.1266,4.6326,2.1545,4.6608,2.1772,4.6931,2.1945,4.7266,2.2066
7.3277e+05,4.7813,2.1206,4.7624,2.175,4.7603,2.2223,4.7745,2.2622,4.8014,2.2949,4.8368,2.3207,4.8765,2.3399,4.9172,2.3532
7.3277e+05,4.836,2.1607,4.8255,2.2327,4.8326,2.2915,4.8552,2.3388,4.8891,2.376,4.9304,2.4041,4.9752,2.4245,5.0205,2.4381
7.3278e+05,4.9054,2.1334,4.895,2.2231,4.9023,2.2963,4.9255,2.3552,4.9609,2.4017,5.0039,2.4376,5.0506,2.4644,5.0977,2.4833
7.3279e+05,4.8422,2.0031,4.8325,2.1177,4.8429,2.2029,4.8703,2.266,4.9098,2.3124,4.9568,2.3462,5.0072,2.3703,5.0576,2.3871
7.328e+05,4.8209,2.0083,4.8283,2.1232,4.8554,2.2067,4.8968,2.2676,4.9474,2.3119,5.0027,2.3442,5.0591,2.3675,5.1138,2.3841
7.328e+05,4.897,2.0699,4.8982,2.1645,4.9187,2.2417,4.9545,2.304,5.0004,2.3538,5.0522,2.393,5.1059,2.4232,5.1584,2.4459
7.3281e+05,4.9732,2.0754,4.978,2.1722,4.9989,2.2534,5.0345,2.321,5.0808,2.3764,5.1335,2.421,5.1885,2.4562,5.2427,2.4831
7.3282e+05,4.8872,2.1108,4.8719,2.1888,4.8797,2.2544,4.9062,2.3089,4.946,2.3536,4.9938,2.3895,5.0449,2.4175,5.0956,2.4387
7.3282e+05,4.8707,2.1111,4.8623,2.1874,4.8763,2.2526,4.9081,2.3077,4.9523,2.3536,5.0036,2.3913,5.0576,2.4214,5.1108,2.4448
7.3283e+05,4.8379,2.0641,4.8179,2.1353,4.8241,2.1969,4.8514,2.2492,4.8932,2.2927,4.9434,2.3281,4.997,2.3562,5.05,2.3775
7.3284e+05,4.8949,2.2288,4.8577,2.2632,4.8482,2.3015,4.8613,2.3397,4.8903,2.3751,4.929,2.4063,4.9723,2.4323,5.0161,2.4527
7.3284e+05,5.061,2.3549,5.0183,2.385,5.0031,2.4175,5.0119,2.4494,5.038,2.4784,5.0749,2.5033,5.1171,2.5235,5.1601,2.5388
7.3285e+05,5.1688,2.487,5.1265,2.5042,5.1101,2.5289,5.1169,2.5561,5.1409,2.5828,5.1757,2.6067,5.2157,2.6267,5.2566,2.642
7.3286e+05,5.0576,2.4034,5.0167,2.4048,5.0076,2.4213,5.0223,2.4455,5.0523,2.4723,5.0903,2.4985,5.131,2.5218,5.1707,2.5411
7.3286e+05,5.0638,2.4066,5.0196,2.4097,5.008,2.4284,5.0202,2.4547,5.0476,2.4834,5.0829,2.5108,5.121,2.5348,5.1582,2.5543
7.3287e+05,4.9847,2.3587,4.9487,2.3604,4.9407,2.3767,4.9528,2.4004,4.9782,2.4268,5.0116,2.4523,5.0486,2.4751,5.0862,2.4937
7.3288e+05,4.9597,2.4012,4.921,2.3838,4.9125,2.3885,4.9254,2.4057,4.9522,2.4287,4.9872,2.4532,5.0259,2.476,5.065,2.4953
7.3289e+05,4.8786,2.3585,4.8456,2.334,4.8413,2.3326,4.8576,2.3447,4.8876,2.3635,4.9258,2.3842,4.9677,2.4038,5.01,2.4203
7.3289e+05,4.789,2.2224,4.7493,2.2005,4.7436,2.2024,4.7607,2.218,4.7922,2.2404,4.8318,2.2648,4.8748,2.2879,4.9178,2.3079
7.329e+05,4.8496,2.219,4.8155,2.2102,4.8139,2.2221,4.8342,2.2455,4.868,2.2736,4.9094,2.3021,4.954,2.3281,4.9984,2.35
7.3291e+05,4.7328,2.2321,4.6886,2.203,4.6825,2.1978,4.7014,2.2071,4.7357,2.2241,4.7784,2.244,4.8245,2.2637,4.8706,2.2811
7.3291e+05,4.7159,2.2955,4.6681,2.2478,4.6594,2.2262,4.6758,2.2212,4.7074,2.2258,4.7472,2.2352,4.7901,2.246,4.8329,2.2559
7.3292e+05,4.6242,2.3503,4.5957,2.271,4.6035,2.2352,4.6302,2.2255,4.6658,2.2301,4.7045,2.2413,4.7431,2.2543,4.7796,2.2658
7.3293e+05,4.6573,2.4441,4.6251,2.3632,4.6306,2.329,4.658,2.321,4.6969,2.3264,4.7408,2.3371,4.7853,2.3483,4.8277,2.3573
7.3294e+05,4.714,2.5427,4.6728,2.448,4.6682,2.4008,4.6867,2.3815,4.7189,2.3776,4.758,2.3807,4.7995,2.386,4.8402,2.3904
7.3294e+05,4.5052,2.4719,4.4626,2.3567,4.4626,2.2995,4.4867,2.2759,4.5234,2.2705,4.5655,2.2735,4.6085,2.2792,4.6498,2.2842
7.3295e+05,4.552,2.4331,4.5101,2.3202,4.5077,2.2688,4.5282,2.2516,4.5609,2.2519,4.5991,2.2595,4.6385,2.2688,4.6766,2.2764
7.3296e+05,4.5998,2.5869,4.5646,2.4633,4.5667,2.4054,4.5898,2.3814,4.6238,2.3735,4.6626,2.3718,4.7022,2.3711,4.7403,2.369
7.3296e+05,4.7346,2.7003,4.6908,2.5687,4.6812,2.5054,4.6947,2.4785,4.7229,2.4696,4.7594,2.4682,4.7999,2.4687,4.8409,2.4682
7.3297e+05,4.7251,2.7327,4.6795,2.6226,4.6677,2.5676,4.6787,2.5348,4.7044,2.5118,4.7387,2.4936,4.7773,2.4781,4.8167,2.4643
7.3298e+05,4.6066,2.6192,4.5598,2.5073,4.5516,2.454,4.5674,2.4235,4.5974,2.4021,4.6346,2.3847,4.6745,2.3693,4.7139,2.3551
7.3298e+05,4.6598,2.668,4.6117,2.5402,4.6014,2.4784,4.6143,2.4432,4.6407,2.419,4.674,2.3995,4.7097,2.3823,4.7449,2.3664
7.3299e+05,4.5435,2.5229,4.4868,2.3894,4.4735,2.3282,4.486,2.2985,4.5129,2.2816,4.5471,2.2691,4.5837,2.2575,4.6198,2.2455
7.33e+05,4.5847,2.6404,4.5217,2.4984,4.4992,2.4277,4.5039,2.3893,4.5257,2.3649,4.5577,2.3462,4.5946,2.3297,4.6326,2.3137
7.3300e+05,4.5354,2.4945,4.4686,2.368,4.444,2.3109,4.4476,2.2871,4.4691,2.2775,4.5011,2.2726,4.5381,2.268,4.5765,2.2617
7.3301e+05,4.3446,2.1377,4.3065,2.1009,4.3087,2.0956,4.3311,2.0978,4.363,2.0999,4.3986,2.0999,4.4346,2.0977,4.4692,2.0938
7.3302e+05,4.4925,2.2532,4.4454,2.2276,4.4405,2.2195,4.4583,2.2154,4.4876,2.2117,4.5219,2.2076,4.5572,2.203,4.5915,2.1981
7.3303e+05,4.5417,2.3423,4.4829,2.3039,4.4682,2.2926,4.4812,2.2915,4.5105,2.2931,4.5484,2.294,4.5898,2.2933,4.6311,2.2908
7.3303e+05,4.5579,2.3867,4.5035,2.3514,4.4912,2.3376,4.5059,2.3364,4.5369,2.3422,4.5767,2.3509,4.6202,2.3598,4.6637,2.3674
7.3304e+05,4.6687,2.452,4.6164,2.4299,4.6006,2.4191,4.6094,2.4154,4.634,2.4154,4.6676,2.4171,4.7056,2.4187,4.7444,2.4195
7.3305e+05,4.6026,2.412,4.553,2.3923,4.5412,2.3826,4.5535,2.3789,4.5799,2.3785,4.6139,2.3794,4.6508,2.3803,4.6875,2.3803
7.3305e+05,4.7286,2.5586,4.6788,2.5066,4.6637,2.4843,4.672,2.4799,4.6953,2.4851,4.7274,2.4946,4.7637,2.5048,4.8008,2.5135
7.3306e+05,4.7584,2.5381,4.7051,2.4992,4.6857,2.477,4.6896,2.4656,4.7087,2.4607,4.737,2.4594,4.7701,2.4596,4.8047,2.4597
7.3307e+05,4.8362,2.4968,4.7923,2.4769,4.7788,2.4676,4.7865,2.465,4.808,2.4662,4.8379,2.4692,4.8723,2.4724,4.9079,2.475
7.3308e+05,4.7912,2.371,4.7463,2.3717,4.7316,2.3783,4.738,2.3879,4.7583,2.3984,4.7871,2.4084,4.8204,2.4169,4.8552,2.4233
7.3308e+05,4.7535,2.3826,4.7038,2.3849,4.6876,2.3914,4.6945,2.4,4.7165,2.4091,4.7476,2.4176,4.7833,2.4248,4.8203,2.4302
7.3309e+05,4.6569,2.334,4.6012,2.3301,4.5839,2.3321,4.5925,2.3376,4.6175,2.3446,4.652,2.3519,4.6912,2.3585,4.7313,2.3639
7.331e+05,4.6445,2.2109,4.5874,2.2256,4.5702,2.2421,4.5796,2.2586,4.6058,2.274,4.6417,2.2877,4.6822,2.2993,4.7234,2.3084
7.331e+05,4.4139,1.9414,4.3772,1.9874,4.3819,2.0291,4.4091,2.0659,4.4476,2.0977,4.4905,2.1245,4.5338,2.1466,4.5752,2.1641
7.3311e+05,4.5163,2.048,4.4638,2.0903,4.4557,2.1294,4.4746,2.1647,4.509,2.1956,4.5509,2.2222,4.5953,2.2444,4.6388,2.2623
7.3312e+05,4.442,1.9267,4.3904,1.9745,4.3872,2.0198,4.4128,2.0614,4.4542,2.0986,4.5028,2.1311,4.5531,2.1588,4.6019,2.1819
7.3312e+05,4.4666,1.9236,4.4268,1.9823,4.4343,2.0354,4.4688,2.0825,4.5173,2.1235,4.5717,2.1585,4.6267,2.1879,4.6792,2.2119
7.3313e+05,4.4797,1.9095,4.4481,1.9768,4.4619,2.0367,4.5009,2.0893,4.5524,2.1348,4.6086,2.1737,4.6648,2.2064,4.718,2.2335
7.3314e+05,4.6196,2.0018,4.5794,2.0641,4.5828,2.1187,4.613,2.1659,4.6581,2.2063,4.7103,2.2404,4.7641,2.2688,4.816,2.292
7.3314e+05,4.6363,2.0544,4.5929,2.1166,4.5925,2.17,4.6191,2.2155,4.6614,2.2538,4.7115,2.2857,4.764,2.312,4.8153,2.3333
7.3315e+05,4.5106,2.0343,4.4772,2.0785,4.4891,2.1225,4.5258,2.1642,4.5748,2.2023,4.6283,2.2361,4.6817,2.2651,4.7322,2.2893
7.3316e+05,4.5299,1.9742,4.4944,2.0264,4.5051,2.0784,4.5418,2.1279,4.5917,2.1735,4.6469,2.2142,4.7024,2.2497,4.7552,2.2798
7.3317e+05,4.5157,2.0453,4.4648,2.0641,4.4613,2.0946,4.4866,2.1309,4.528,2.1688,4.5772,2.2054,4.6287,2.239,4.6788,2.2685
7.3317e+05,4.5625,2.0879,4.51,2.1083,4.502,2.1387,4.5231,2.1741,4.562,2.2109,4.6105,2.2465,4.663,2.2795,4.7155,2.3087
7.3318e+05,4.6993,2.2776,4.6618,2.2997,4.6568,2.3275,4.6745,2.3575,4.7071,2.3873,4.7485,2.4154,4.7941,2.4406,4.8404,2.4622
7.3319e+05,4.7422,2.3842,4.7098,2.3842,4.7086,2.3953,4.7294,2.4127,4.7646,2.4329,4.8082,2.4535,4.8553,2.4729,4.9026,2.4899
7.3319e+05,4.8733,2.5501,4.8383,2.5246,4.8285,2.5158,4.8396,2.5175,4.866,2.525,4.9021,2.5351,4.9431,2.5457,4.9851,2.5551
7.332e+05,4.962,2.6973,4.9599,2.6751,4.9714,2.6665,4.9953,2.6664,5.0285,2.671,5.0676,2.6776,5.1092,2.6844,5.1505,2.69
7.3321e+05,4.9916,2.7152,4.9946,2.6918,5.0105,2.6849,5.0385,2.6881,5.0755,2.6968,5.1179,2.7076,5.162,2.7185,5.2051,2.7278
7.3322e+05,4.9013,2.6611,4.9173,2.6372,4.9491,2.6306,4.9916,2.6348,5.0402,2.6448,5.0912,2.6572,5.1416,2.6696,5.1892,2.6805
7.3322e+05,4.8202,2.652,4.8233,2.6147,4.8474,2.6005,4.8848,2.6007,4.9296,2.6091,4.9775,2.6212,5.0251,2.634,5.0699,2.6455
7.3323e+05,4.9545,2.7796,4.972,2.7395,5.0055,2.7271,5.0485,2.7305,5.0959,2.7416,5.1442,2.7553,5.1908,2.7685,5.2336,2.7792
7.3324e+05,4.8733,2.7596,4.8871,2.706,4.9216,2.6856,4.9669,2.6847,5.0164,2.6939,5.0658,2.707,5.1121,2.7203,5.1537,2.7314
7.3324e+05,4.7088,2.6832,4.7294,2.6112,4.7731,2.5801,4.8252,2.5729,4.8781,2.5783,4.928,2.5891,4.9731,2.601,5.0126,2.6112
7.3325e+05,4.4632,2.568,4.4877,2.4785,4.5465,2.4441,4.6178,2.4395,4.6907,2.4493,4.7597,2.4644,4.8219,2.4796,4.8765,2.4922
7.3326e+05,4.396,2.5466,4.4182,2.4538,4.4748,2.4185,4.5445,2.414,4.6165,2.4241,4.6851,2.4394,4.7474,2.4545,4.8024,2.4668
7.3326e+05,4.4515,2.6475,4.4967,2.5558,4.5682,2.5161,4.6479,2.5062,4.7268,2.5118,4.8005,2.524,4.8672,2.5376,4.9261,2.5494
7.3327e+05,4.2049,2.4539,4.2604,2.3706,4.343,2.3473,4.4402,2.3573,4.5427,2.3837,4.6443,2.4158,4.7403,2.4474,4.828,2.475
7.3328e+05,4.2775,2.5856,4.3144,2.4732,4.3714,2.4151,4.4408,2.3917,4.5166,2.3893,4.594,2.3984,4.6695,2.4126,4.7406,2.4278
7.3328e+05,4.1143,2.4267,4.1426,2.3403,4.2101,2.3072,4.2986,2.3054,4.3955,2.3203,4.4922,2.3426,4.5832,2.3663,4.6652,2.3878
7.3329e+05,3.8591,2.1585,3.897,2.0935,3.9838,2.0817,4.0942,2.0986,4.2117,2.1289,4.3259,2.1632,4.4306,2.1962,4.5226,2.2247
7.333e+05,4.0145,2.2099,4.0482,2.1548,4.1217,2.1377,4.2154,2.1433,4.3158,2.1611,4.4141,2.1841,4.5051,2.2076,4.5855,2.2288
7.3331e+05,4.087,2.2339,4.1584,2.2106,4.2541,2.2138,4.361,2.2323,4.4699,2.2579,4.5748,2.2855,4.6714,2.3117,4.7573,2.3342
7.3331e+05,3.9834,2.1071,4.065,2.1105,4.1752,2.1343,4.2961,2.1677,4.416,2.2038,4.5278,2.2381,4.6274,2.2681,4.713,2.2926
7.3332e+05,4.0885,2.1777,4.163,2.1853,4.2674,2.2071,4.3822,2.2363,4.4954,2.2683,4.6,2.2997,4.6922,2.3284,4.7705,2.3529
7.3333e+05,4.1945,2.225,4.2501,2.2263,4.34,2.2426,4.444,2.2674,4.5493,2.2959,4.6482,2.3249,4.7364,2.3519,4.8121,2.3753
7.3333e+05,3.7884,1.8196,3.8657,1.8586,3.9815,1.9077,4.1104,1.9608,4.2374,2.0134,4.354,2.0627,4.4562,2.1066,4.5427,2.1441
7.3334e+05,3.7678,1.6956,3.8595,1.7693,3.9853,1.8384,4.1191,1.9013,4.2465,1.9574,4.3605,2.006,4.4582,2.0473,4.5395,2.0814
7.3335e+05,3.6614,1.4216,3.7514,1.5384,3.8751,1.6397,4.0096,1.7267,4.141,1.8005,4.2615,1.8624,4.3673,1.9134,4.4569,1.9548
7.3336e+05,3.4763,1.2034,3.59,1.3395,3.7377,1.4625,3.8955,1.5719,4.0488,1.6674,4.1892,1.7494,4.3126,1.8187,4.4175,1.8762
7.3336e+05,3.376,1.1815,3.5034,1.3106,3.6617,1.4315,3.8266,1.5418,3.9835,1.6404,4.1249,1.7267,4.2474,1.801,4.35,1.8635
7.3337e+05,3.1474,0.9143,3.2987,1.0646,3.4834,1.2071,3.672,1.3385,3.8484,1.4568,4.0045,1.5609,4.1375,1.6507,4.2474,1.7264
7.3338e+05,3.0841,0.9935,3.2343,1.1041,3.4252,1.223,3.6215,1.342,3.8045,1.4554,3.9655,1.5595,4.1016,1.6521,4.2134,1.7321
7.3338e+05,3.1627,1.2218,3.3175,1.3144,3.5164,1.4286,3.7246,1.5498,3.9224,1.6684,4.0994,1.7783,4.2516,1.8761,4.3782,1.9601
7.3339e+05,3.3296,1.2022,3.4633,1.3082,3.6368,1.4343,3.8245,1.5659,4.01,1.6932,4.1831,1.8105,4.3379,1.9142,4.4716,2.0028
7.334e+05,3.2161,1.1276,3.3668,1.239,3.5622,1.3697,3.7674,1.5039,3.9625,1.6315,4.137,1.7468,4.2865,1.8472,4.4103,1.9314
7.334e+05,3.1391,1.0459,3.2964,1.1644,3.4976,1.3058,3.7065,1.4512,3.9032,1.5894,4.0776,1.7138,4.226,1.8213,4.3482,1.9112
7.3341e+05,2.7763,0.6672,2.9762,0.8135,3.204,0.9824,3.4274,1.1528,3.6333,1.3123,3.8171,1.4545,3.9773,1.5766,4.1146,1.6782
7.3342e+05,2.6363,0.6781,2.8461,0.8175,3.0864,0.9725,3.3238,1.1291,3.5444,1.2781,3.7426,1.4142,3.9167,1.5344,4.0671,1.6375
7.3342e+05,2.4234,0.5902,2.6523,0.7246,2.9058,0.8702,3.1526,1.0172,3.3806,1.1585,3.5854,1.2898,3.766,1.408,3.9227,1.5116
7.3343e+05,2.3277,0.4924,2.5618,0.6462,2.8242,0.8024,3.0834,0.9541,3.325,1.0967,3.5427,1.227,3.7347,1.3434,3.9011,1.4452
7.3344e+05,2.2486,0.4006,2.5058,0.5638,2.7876,0.7291,3.0639,0.8891,3.3197,1.0389,3.5483,1.1755,3.7479,1.2969,3.9191,1.4026
7.3345e+05,2.1333,0.2961,2.4468,0.5041,2.7684,0.7021,3.0707,0.886,3.344,1.0532,3.5858,1.2027,3.7967,1.334,3.9786,1.4477
7.3345e+05,2.1673,0.2463,2.5131,0.5047,2.8537,0.7435,3.168,0.9604,3.4499,1.1543,3.6988,1.3251,3.916,1.4735,4.1037,1.6005
7.3346e+05,2.2269,0.1482,2.5528,0.42,2.8821,0.6696,3.1903,0.8952,3.4689,1.0963,3.7157,1.2733,3.9313,1.4272,4.1175,1.5592
7.3347e+05,1.8822,-0.306,2.2242,-0.0088,2.5738,0.2655,2.9017,0.5146,3.1974,0.7378,3.4588,0.9352,3.6868,1.1077,3.8837,1.2566
7.3347e+05,1.7939,-0.4662,2.1407,-0.1635,2.506,0.1178,2.8569,0.3749,3.1791,0.6065,3.4673,0.8124,3.7208,0.9932,3.9411,1.1501
7.3348e+05,1.7033,-0.3527,2.0122,-0.069,2.351,0.1936,2.6902,0.4329,3.012,0.6481,3.3064,0.8391,3.5686,1.0067,3.797,1.152
7.3349e+05,1.7526,-0.0455,2.0268,0.1234,2.3244,0.3067,2.6259,0.4932,2.9178,0.6753,3.191,0.8476,3.4401,1.0068,3.6618,1.1509
7.335e+05,1.8707,-0.0687,2.1612,0.1637,2.473,0.3884,2.7864,0.6008,3.0878,0.7982,3.3682,0.9788,3.6223,1.1419,3.847,1.2875
7.335e+05,2.0495,0.0805,2.3148,0.3114,2.5966,0.5242,2.8792,0.7181,3.1514,0.8933,3.4057,1.0502,3.6375,1.1895,3.8442,1.3124
7.3351e+05,2.008,-0.0168,2.2949,0.2394,2.589,0.4705,2.8768,0.6773,3.1493,0.8609,3.4005,1.0227,3.627,1.1643,3.8271,1.2873
7.3352e+05,2.403,0.2876,2.6711,0.5433,2.9418,0.7683,3.2054,0.9656,3.455,1.1379,3.6861,1.288,3.8959,1.4181,4.0827,1.5306
7.3352e+05,2.6635,0.4635,2.9479,0.7183,3.2116,0.9298,3.454,1.1118,3.6747,1.2709,3.8738,1.411,4.0519,1.5346,4.2094,1.6439
7.3353e+05,2.6725,0.4487,2.9535,0.6896,3.2126,0.901,3.4495,1.0859,3.6644,1.2474,3.8579,1.388,4.0305,1.5102,4.1831,1.616
